Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1,17.0,3,9853.0,1,1,132.1709956616114,1,34.0,34,0,0,128.76615519612164,0.8445493985350704,0,0.0,1,0,0.0,20.53364819560521,0,0,6,8,4,11.597914218095593,0,0,6,8,3,8.86776868461824,0,7.6,2.6,0.32,Dropout
1,1.0,2,9085.0,1,1,136.42470804513533,1,37.31910047324325,25,7,8,134.8002277757567,0.6808995267567444,0,0.6808995267567444,0,0,0.31910047324325563,18.0,0,0,5,7,3,13.797751183108138,0,0,5,8,3,13.116851656351395,0,8.716851656351395,1.9617990535134888,0.8624708045135345,Dropout
1,1.0,1,171.0,1,1,160.88192978434256,1,5.7373524135891625,4,4,4,164.68072562481518,1.0,0,0.8289154741506773,0,0,0.17108452584932266,18.171084525849324,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.17759011639588,0.5171084525849323,1.8293494409453444,Dropout
1,16.962992365284506,2,9147.0,1,1,132.85196946113803,1,19.0,1,8,3,120.37755726036619,1.0,0,0.0,1,0,0.9629923652845074,18.037007634715494,0,0,5,14,2,10.059212215544788,0,0,5,13,2,11.962992365284506,0,13.785276332381974,-0.23708702098366252,0.825157252979718,Dropout
3,39.0,1,9500.0,1,1,133.1,1,37.0,37,9,9,121.98502455748927,0.0,0,0.0,0,0,0.0,36.596269878482055,0,0,7,10,4,12.39440481772308,0,0,7,11,4,12.65929419889109,0,13.159023619741529,0.4788809635446159,0.8330334427372358,Dropout
2,39.0,1,9991.0,0,1,107.69991162712297,1,37.0,37,2,5,121.21904683762483,1.0,0,0.0,0,1,0.0,40.230008837287706,0,0,5,9,2,10.672506627965777,0,0,5,5,3,10.743336281662538,0,8.985984092882134,-0.01796995322180961,-2.3287695997303017,Dropout
1,39.0,1,9003.0,1,1,130.37375734590955,1,37.0,37,9,7,111.43263048489537,0.8794331142227212,0,0.0,0,1,0.0,36.085101971995506,0,0,6,16,1,12.819149671334081,0,0,6,8,0,1.4468026293273457,0,15.5,2.8,-4.06,Dropout
1,17.0,2,9500.0,1,1,139.76914039511237,1,2.8460935967415817,1,3,3,126.51542980244382,1.0,0,0.0,1,0,0.07695320162920916,18.0,0,0,7,7,6,13.851635566209978,0,0,7,8,7,14.556655080906612,0,11.1,0.6,2.02,Dropout
1,29.281240828100472,1,9003.0,1,1,140.0,1,37.60742244824372,37,9,4,140.0,0.0,0,0.0,1,1,0.0,39.555668361827905,0,0,6,13,3,12.45556683618279,0,0,6,10,2,11.143229928670666,0,14.385937958594976,0.641504794777767,-0.6829994369910222,Dropout
1,39.0,1,9991.0,0,1,133.05887467391258,1,1.0,1,7,8,148.22542541304404,0.0,0,0.0,1,1,0.0,26.980375108695803,0,0,5,13,1,10.660125036231934,0,0,5,10,1,11.773416689688373,0,11.541837452898486,0.5660125036231933,1.941828758333345,Dropout
1,39.0,2,9556.0,1,1,132.24677699173915,1,5.954198112482294,5,7,8,100.36238338576437,0.0,0,0.0,1,1,0.27523322847123854,24.27523322847124,0,0,7,14,0,2.7523322847123852,0,0,7,11,0,0.0,0,12.31102620527345,1.2055131026367247,0.34658197089486986,Dropout
1,40.25503368644442,1,9670.0,1,1,157.77788441283596,1,31.843240753634902,31,98,98,101.3352348411,0.06535634079894237,0,0.06535634079894237,0,1,0.0,34.019654888015864,0,5,9,10,6,12.133520520072597,0,3,8,8,3,11.449384825212956,0,7.809140290556615,2.521572391041269,0.4128060039344982,Dropout
1,1.0,3,9500.0,1,1,145.09877439179795,1,37.68470966216939,37,9,9,144.5700904323804,1.0,0,0.0,1,0,0.31529033783061033,21.783484053967324,0,0,7,8,7,13.485736241454534,0,0,8,8,5,13.040388639268796,0,10.818806520237747,-0.6423548310846949,-1.8872147790823137,Dropout
1,39.0,1,9500.0,1,1,131.67242300636354,1,28.71084326275607,28,6,8,129.59344042161285,0.0,0,0.4605087076246628,0,0,0.0,31.93440421612871,0,0,7,10,4,12.935528780932547,0,0,7,9,5,12.275198565521306,0,11.69866131991206,0.5539491292375337,1.9140829972463276,Dropout
3,31.047480263880615,1,9670.0,1,1,113.34842936257658,1,15.233016967101344,15,90,97,109.66946665490023,0.20927683516103646,0,0.20927683516103646,1,1,0.0,37.3959096264572,0,0,6,2,0,2.511322021932438,0,0,6,0,0,0.0,0,12.30237401319403,3.2186632791296166,-0.9800876870460347,Dropout
1,39.0,1,9119.0,1,6,128.92434221158987,1,37.0,37,9,7,100.64374249120378,0.0,0,0.3187525029320699,0,1,0.6812474970679301,29.36249499413586,0,0,5,10,0,0.0,0,0,5,5,0,0.0,0,12.60437424912038,2.6799919906173764,-0.5875537647670759,Dropout
1,1.0,1,9243.985737977007,1,1,134.12232587068897,1,35.122325870688975,37,6,6,121.26044983419489,0.0,0,0.0,0,0,0.3741086235629909,29.97860696551178,0,0,6,11,2,11.5,0,0,6,14,1,12.064728441092523,0,8.726604477586616,0.47196932011416903,-1.8330663349433112,Dropout
1,39.57011125881907,1,9085.0,1,21,133.8867535371703,1,37.114022251763814,37,4,8,140.0,0.0,0,0.11402225176381287,0,0,0.0,33.28966622354281,0,0,6,11,3,12.70467408687453,0,0,6,7,0,1.3682670211657548,0,11.681513483995445,0.5657933244708562,1.6847745798143903,Dropout
2,39.0,1,8014.0,0,16,133.1,1,24.76205217726543,35,3,4,143.9300162286434,0.0,0,0.0,1,0,0.0,49.152410435453085,0,0,6,8,0,0.0,0,0,5,7,0,0.0,0,10.556143303275062,1.3066873048171606,1.2253188866279876,Dropout
1,39.0,1,9991.0,0,2,134.65918949507267,1,3.0,1,1,9,158.6022431514782,0.0,0,0.0,1,0,0.0,29.3011215757391,0,0,5,5,3,11.198791668596947,0,0,5,5,3,11.81242408879404,0,12.63011215757391,2.9545296807883723,-0.8869714331098181,Dropout
1,39.0,1,8014.0,0,1,133.90239687377385,1,37.0,37,4,6,110.08540273544789,1.0,0,0.0,1,0,0.0,24.292809378678456,0,0,6,9,0,9.75599218443462,0,0,6,11,0,0.0,0,9.4,-0.8,-3.12,Dropout
1,39.519604504396284,1,9120.42891238709,1,1,133.1,1,37.0,37,9,8,101.39215819824149,0.0,0,0.0,1,0,0.8700988739009299,30.90930788269349,0,0,5,9,0,0.0,0,0,5,4,0,0.0,0,12.855881351318883,3.1803954956037197,-1.3765461960133156,Dropout
1,17.021269410850387,2,9853.0,1,1,132.99152600466303,1,37.02126941085039,37,5,0,111.61272787750706,0.021269410850387138,0,0.0,0,0,0.0,18.021269410850387,0,0,6,10,3,12.326243526454103,0,0,6,11,3,13.212862953519773,0,7.668062114721239,2.5744767069795356,0.35020256340754974,Dropout
1,15.747016726841995,1,9119.0,1,1,133.10262528037904,1,36.624105018052596,36,7,5,121.2293555788107,0.8747016726841994,0,0.0,1,1,0.0,21.3758949819474,0,0,5,6,0,0.0,0,0,5,4,0,0.0,0,7.6,2.6,0.32,Dropout
2,39.0,1,8014.0,0,1,133.1,1,37.0,37,9,7,134.18169152570067,0.0,0,0.0,1,0,0.471062865972788,39.82637719583673,0,0,6,9,2,6.347245608326544,0,0,5,7,1,6.347245608326544,0,12.761241078398648,0.8181691525700668,1.166808496259451,Dropout
1,37.65948936728371,1,9556.0,1,1,120.36559380892263,1,19.0,19,4,4,122.568457254349,0.060932301487103824,0,0.0,1,0,0.060932301487103824,25.573473889590275,0,0,7,11,6,12.165215900539774,0,0,8,8,8,11.778584912528077,0,14.040144293420338,-0.2634406191077377,0.6858057644570524,Dropout
1,16.201216764226334,1,171.0,1,1,148.99391617886832,1,37.0,37,9,7,137.75910319835344,1.0,0,0.0,1,0,0.0,19.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.189612437388043,2.640243352845267,-0.5613294273113452,Dropout
1,39.00826355786665,1,9991.0,0,1,133.0165271157333,1,37.0,37,9,5,139.18491900689335,0.9979341105333375,0,0.9979341105333375,1,0,0.0,32.97520932640005,0,0,5,11,2,12.497934110533338,0,0,5,9,2,11.501859300519996,0,12.693182564760013,3.690703497400019,-1.7029335630426607,Dropout
1,41.59715273819316,1,9991.0,0,1,116.4928818454829,1,37.0,37,8,8,130.19905734807475,0.0,0,0.0,0,0,0.0,31.29857636909658,0,3,7,8,5,11.4,0,2,4,4,4,11.935231509040266,0,10.8,1.4,1.74,Dropout
1,42.0,1,9853.0,1,1,123.04983341500224,1,37.0,37,3,3,110.51047955835644,0.0,0,0.0,1,0,0.0,23.259363954964222,0,1,7,10,6,11.465623422137746,0,0,7,12,4,10.947980820098849,0,12.7,3.7,-1.7,Dropout
1,1.0,1,171.0,1,1,129.99034543195378,1,1.0,1,4,1,122.17332330390377,1.0,0,0.40193091360924216,1,1,0.0,20.40193091360924,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.970426933489907,0.9578759950298337,0.6708637697994158,Dropout
1,17.0,2,9670.0,1,1,130.56037313908828,1,1.0,19,5,3,121.69659702254124,1.0,0,0.0,1,0,0.0,21.0,0,0,5,3,1,6.414867347851376,0,0,5,2,2,5.851399271581026,0,8.22383830639508,2.0241492556353093,1.8508032287694693,Dropout
1,40.48997814712652,1,9853.0,1,1,110.0,1,37.0,37,9,9,100.04443334873588,0.0,0,1.0,0,0,0.0,30.51002185287348,0,0,6,3,0,0.0,0,0,5,10,0,0.0,0,10.8,1.4,1.74,Dropout
1,17.87367711418634,3,9070.0,1,1,133.24206268511804,1,1.0,1,3,4,123.25694642146082,0.12632288581366125,0,0.12632288581366125,0,0,0.0,18.12632288581366,0,0,6,6,2,12.084215257630184,0,0,6,6,1,11.101058308650929,0,9.614748905883225,-0.6231479598608741,-2.470700366917782,Dropout
1,39.0,1,8014.0,0,8,133.1,1,36.95225040759789,36,7,9,99.96020867299823,1.0,0,0.0,1,0,0.0,36.872667753594364,0,0,6,0,0,0.0,0,0,5,0,0,0.0,0,9.371350244558732,-0.7458837952776038,-3.0652471340455754,Dropout
1,17.0,3,171.0,1,1,132.14992099684451,1,38.0,37,7,8,119.54899244749029,0.7682734138645182,0,0.0,0,1,0.0,20.768273413864517,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.475582779410326,0.8902015105019401,0.6138087913815586,Dropout
1,7.0,1,9991.0,0,3,130.0,1,26.51980207901201,26,5,9,130.0,0.0,0,0.0,0,1,0.0,31.582233217832666,0,3,6,10,6,14.529511975149981,0,2,5,7,3,14.080913079231866,0,14.73781626241433,1.720407059368935,-1.2458580900905203,Dropout
1,20.483424072866246,1,9003.0,1,2,130.0,1,1.0,37,9,4,126.62914398178344,0.5786429977229298,0,0.4213570022770702,0,1,0.0,29.05050098406051,0,7,14,27,8,12.180055843378666,2,6,9,20,7,12.40505009840605,1,15.5,2.8,-4.06,Dropout
1,39.0,1,9119.0,1,1,115.24835396822218,1,14.801316825422264,14,0,6,139.78162760315774,0.0,0,0.7375823015888915,1,1,0.0,30.26241769841111,0,0,5,3,0,0.0,0,0,5,3,0,0.0,0,8.439736634915548,2.28509876190667,0.6926331317437742,Dropout
1,1.0,1,9670.0,1,1,127.5224457084634,1,1.0,1,2,2,128.8181496901231,1.0,0,0.0,1,0,0.0,19.761222854231697,0,0,5,5,4,14.60203808959024,0,0,5,5,4,13.523161711520112,0,7.910410289498793,2.3134674250780374,1.0816990950008845,Dropout
1,1.0,1,9254.0,1,1,120.33715532121163,1,1.0,1,4,3,112.51865503353582,1.0,0,0.0,0,0,0.0,19.779051773737212,0,0,6,13,2,10.582855584848547,0,0,6,15,0,1.3809264141424333,0,10.645336241616048,1.1569569511109317,1.2030958101814218,Dropout
1,48.163022738873785,1,9773.0,1,1,147.71595742841748,1,1.0,12,6,8,121.32000367592524,0.6453778423592235,0,0.0,0,0,0.0,20.354622157640776,0,0,6,7,6,13.18319270884065,0,0,6,6,5,12.645377842359224,0,9.573782099517476,1.4,2.8823187809758255,Dropout
3,39.0,1,8014.0,0,13,135.08194904241316,1,37.0,37,66,7,113.44686789984898,0.28723899165408173,0,0.28723899165408173,0,0,0.0,24.915022568556868,0,0,6,8,4,11.71596289081949,0,0,6,8,2,7.8403710918051015,0,10.261716974962246,-0.42658931084969376,-1.7096565509784587,Dropout
1,39.0,1,9991.0,0,2,122.9630812045599,1,13.666453831792179,1,9,5,139.36317698025343,0.0,0,0.0,1,0,0.0,25.88892436136797,0,0,5,13,1,11.0,0,0,5,11,1,12.469127922041647,2,14.68882858567445,0.388892436136797,-0.0488541258593892,Dropout
1,17.23360775104991,1,9853.0,1,1,132.1967069874011,1,2.53278449790018,3,3,2,130.75080869034085,1.0,0,0.23360775104990994,0,0,0.0,26.89753024055081,0,0,6,9,5,15.601362377488973,0,0,6,8,4,14.467002407407936,0,12.25614527300517,3.1627021725852074,-0.8963893363883098,Dropout
1,16.32650896581821,1,9670.0,1,1,133.43253619812725,1,33.368602155454575,3,6,1,130.90728028434543,1.0,0,0.9579068103636381,0,1,0.0,22.873720431090913,0,0,5,5,0,0.5051182756363426,0,0,5,5,0,0.536688167863614,0,7.6,2.6,0.32,Dropout
1,1.0,2,9254.0,1,1,115.17873934733414,1,1.0,1,3,2,117.57864531282702,1.0,0,0.0,1,0,0.0,18.0,0,0,6,9,3,11.257447472865168,0,0,6,13,2,12.5,0,9.42502350862678,-0.7606773435864896,-3.033132677195609,Dropout
1,1.1964417642234952,4,9070.0,1,1,142.81583584604047,1,1.0,1,9,7,134.61841641539596,1.0,0,0.012277610263968453,0,0,0.9877223897360315,18.01227761026397,0,0,6,6,6,14.477491047890316,0,0,6,6,5,12.820646466101492,0,12.384039106656841,0.5012277610263969,1.7928238503607128,Dropout
1,39.0,1,9003.0,1,1,134.18723104590185,1,37.57222686626414,37,6,6,134.6350376167395,0.0,0,1.0,0,0,0.0,29.71109253494345,0,0,6,6,1,5.561050738566211,0,1,7,9,2,4.888835814735246,0,12.022743876271795,0.9294495528905513,1.6149650175501298,Dropout
1,7.0,1,9500.0,1,3,133.84326647159682,1,35.847020058520954,35,5,3,133.84326647159682,0.0,0,0.0,1,0,0.0,32.925386822722544,0,0,7,4,0,0.0,4,0,7,4,0,0.0,4,12.894790834426736,1.183951288467268,-0.44343495752199474,Dropout
1,16.64070543461386,1,9085.0,1,1,156.4070543461386,1,2.35929456538614,2,2,2,157.69662059672078,0.6796472826930698,0,0.32035271730693016,0,0,0.32035271730693016,19.320352717306932,0,0,5,7,5,15.293250711483832,0,0,5,6,5,14.453098190727538,0,13.515576739231683,0.9814108692277208,-0.0076782660942558145,Dropout
1,1.0,1,9670.0,1,1,121.25396889707949,1,33.07143001842884,37,9,9,113.98730155514603,0.7817461121349358,0,0.7817461121349358,0,0,0.0,18.0,0,0,6,7,4,11.544642748617836,0,0,6,8,4,11.324829761944413,0,11.149206220584103,1.2035715009214423,1.7509126943932531,Dropout
1,42.7998447358009,1,9003.0,1,1,119.54965065555203,1,37.0,37,5,9,118.78906065159545,1.0,0,0.0,0,1,0.0,39.2001552641991,0,0,6,7,0,0.0,0,0,6,7,1,10.449573023452478,0,16.16497282876516,0.4250970401244363,-1.0771218823962925,Dropout
1,17.213654985584448,1,9773.0,1,1,138.1453800576622,1,2.5726900288311043,1,2,6,125.2391989163898,0.786345014415552,0,0.0,1,0,1.0,19.572690028831104,0,0,6,6,6,13.715126686599586,0,0,6,6,6,13.424745864042182,0,14.901766040363546,2.992289487026003,-3.5557742340207024,Dropout
1,17.0,1,9147.0,1,1,139.01647897456513,1,37.08941100231226,37,8,6,132.35364660138737,1.0,0,0.0,1,0,0.0,19.91058899768774,0,0,5,8,1,10.149018337485137,0,0,5,10,1,10.982117799537548,0,7.760939804162067,2.2960025921383176,0.01242615204582731,Dropout
2,39.0,1,9076.263711636773,1,1,136.71099919013344,1,36.329676896860285,36,2,2,121.96811430089873,0.0,0,0.0,1,0,0.0,26.747257672645215,0,0,5,2,0,0.0,0,0,5,2,0,0.0,0,10.395612276232344,1.3769196291483496,1.1761562595961554,Dropout
1,39.0,1,9991.0,0,1,121.58355017093564,1,19.0,21,9,8,114.56482590722379,0.8791183075621647,0,0.0,1,1,0.0,27.0,0,0,5,8,1,10.120881692437836,0,0,5,5,0,0.0,0,12.845058030925403,3.216473230248659,-1.3990045858297901,Dropout
1,39.22107191083436,1,9670.0,1,1,120.0,1,37.77892808916564,36,6,6,139.34783786303865,0.0,0,0.0,1,1,0.0,24.607947754794488,0,0,5,14,3,9.919686234059808,0,0,5,15,3,12.361830055728525,0,15.162865335977603,2.601035280249077,-4.008048100953925,Dropout
1,8.478424179997916,2,9853.0,1,1,127.26078791000104,1,1.9348030224997395,1,2,6,122.92828332474971,1.0,0,0.0,1,0,0.0,19.06519697750026,0,0,6,6,4,13.96740151124987,0,0,6,6,0,4.674015112498697,0,14.008724231499635,3.2793386398751174,-2.803067566549692,Dropout
1,17.613411389210707,3,9773.0,1,1,128.84023416763213,1,19.0,19,4,5,120.79743480597392,0.6134113892107077,0,0.0,1,0,0.0,19.226822778421415,0,0,6,9,3,7.360936670528492,0,0,6,4,3,7.098046074276173,0,12.94851516879067,2.2587759448949907,-1.133524216325057,Dropout
1,1.0,1,9773.0,1,1,126.99779632344755,1,37.6681357843683,1,8,6,123.43164384797646,1.0,0,0.0,1,0,0.0,18.167033946092076,0,0,6,7,4,12.832966053907924,0,0,6,7,5,12.840605237468134,0,14.76505063719487,2.4325253185974343,-3.0444336077601823,Dropout
1,1.0,1,9254.0,1,1,124.10597648635628,1,37.0,37,9,8,114.67153412829049,0.9911686261369765,0,0.0,1,0,0.008831373863023462,19.22961572043861,0,0,6,12,2,11.995584313068488,0,0,6,12,1,12.977921565342442,0,7.6,2.6,0.32,Dropout
1,13.293252777864906,4,9773.0,1,1,127.92668680553378,1,1.7683282986165567,37,9,8,119.64575024296516,1.0,0,1.0,0,0,0.0,18.768328298616556,0,0,6,6,0,0.0,0,0,6,0,0,0.0,0,9.409677743043575,1.214662638893245,3.1648091649386694,Dropout
2,42.770927096540504,1,9991.0,0,1,130.0,1,37.0,37,9,9,128.8757650652055,0.057268225864874345,0,0.0,1,0,0.0,33.82819532240538,0,2,7,8,2,11.0,0,1,6,6,1,10.171804677594622,0,9.4,-0.8,-3.12,Dropout
1,1.0,1,9238.0,1,1,134.29929329798475,1,7.306360318137369,38,5,6,125.32325082927021,0.35035335100763154,0,1.0,0,0,0.0,18.64964664899237,0,0,6,6,4,12.235742037116026,0,0,6,6,5,11.280282680806106,0,8.9,1.4,3.51,Dropout
2,39.0,1,9147.0,1,7,131.88398406412446,1,37.0,37,9,9,119.17624726924561,0.0,0,0.0,1,0,0.0,28.92263205121141,0,0,3,0,0,0.0,0,0,5,0,0,0.0,0,9.949168487169597,0.06297905126650982,-1.2136008231112554,Dropout
1,41.05075404406603,1,9003.0,1,1,115.61419659914858,1,1.0,1,4,6,148.04472169153777,0.0,0,0.4873114889834914,0,1,0.0,36.18278722458729,0,1,8,11,5,13.7093470145564,0,0,6,8,5,13.60963600177759,0,12.283744172708957,2.117763915423112,-0.3710520283949701,Dropout
1,20.233254707056034,1,9147.0,1,1,133.1,1,34.0,34,0,0,123.87589906069292,0.7693301882822413,0,0.0,1,0,0.0,29.385311317975688,0,13,15,17,13,11.555816041843137,0,11,14,14,11,12.614816800914662,0,7.6,2.6,0.32,Dropout
1,8.765280320055084,1,9147.0,1,2,120.52958409601652,1,1.0,35,3,6,120.35305606401101,0.0,0,0.0,1,0,0.0,30.528607551922885,0,1,5,8,2,13.705786612735727,0,0,5,5,0,0.0,0,11.78215188798072,0.6588752288049574,2.093628215049474,Dropout
1,43.0,1,9991.0,0,1,134.4097241814035,1,37.220486209070174,5,7,3,125.08888826195087,0.7795137909298246,0,0.0,0,0,0.0,26.527779345122806,0,10,15,22,12,11.20211235904928,0,9,13,19,10,11.338581109771066,0,8.30555586902456,2.3354165491157897,0.633090416879649,Dropout
1,39.0,1,9991.0,0,1,138.71357599120464,1,37.0,37,9,5,140.59660243886162,0.0,0,0.0,0,0,0.0,36.62712347571149,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,14.67967164656528,2.38983582328264,-2.9264553661629322,Dropout
1,17.0,2,9254.0,1,1,136.03252052420157,1,2.5591689471335064,2,2,2,124.80695571079646,0.0,0,0.0,0,0,0.0,18.0,0,0,5,8,5,11.023667578853402,0,0,6,13,1,7.795844735667533,0,9.708581737006545,-0.3150858418468576,-2.0487805415344216,Dropout
1,39.0,1,9147.0,1,1,128.51335910491582,1,37.0,37,6,7,110.0,0.0,0,0.0,0,1,0.0,39.148622149165966,0,0,5,12,0,0.0,1,0,5,5,0,0.0,0,9.4,-0.8,-3.12,Dropout
1,16.074517174985658,1,9670.0,1,1,131.53725858749283,1,19.0,1,5,4,119.01902025281125,0.05784267656339637,0,1.0,1,1,0.0,18.115685353126793,0,0,5,5,3,12.628104885431593,0,0,5,10,4,11.169299506594246,0,10.719020252811246,1.2727461115605279,1.4588845919018936,Dropout
2,39.0,1,9991.0,0,1,109.69102630140812,1,37.0,37,8,8,130.9856260985081,0.0,0,0.0,0,1,0.0,42.52525528760621,0,0,4,4,0,0.0,0,0,5,0,0,0.0,0,12.80814079450716,3.5949489424787586,-1.6759000515098328,Dropout
1,41.651357654890276,1,9003.0,1,1,130.3602637566134,1,4.859425840585189,3,2,6,104.68406519030616,0.0,0,0.0,0,0,0.0,35.30271530978055,0,0,6,7,0,0.0,0,0,6,9,0,0.0,0,15.607308013313471,0.3348642345109723,-0.5783305017924714,Dropout
1,6.566513699171278,2,9130.0,1,2,130.43348630082872,1,35.69954109751383,25,90,9,130.28176609553867,0.07224771680478703,0,0.0,0,1,0.0,39.48279794709947,0,0,5,8,0,0.9392203184622314,3,0,5,9,0,0.8669726016574444,2,10.8,1.4,1.74,Dropout
1,44.0,1,9003.0,1,39,140.05092177353563,1,18.918525162342966,18,3,3,140.05092177353563,0.9949078226464353,0,0.0,0,1,0.0,21.02036870941426,0,0,6,16,2,12.499636273053449,0,0,6,10,0,0.05528649699610888,0,16.196435475852503,0.31273044338391154,-0.9359894368901931,Dropout
1,17.826104750780512,1,9147.0,1,1,119.17389524921948,1,37.173895249219484,37,7,7,113.09554007008276,0.8261047507805127,0,0.0,0,1,0.0,19.652209501561025,0,0,5,6,0,1.738952492194873,0,0,5,0,0,1.738952492194873,0,9.973854322424309,-0.01747137851230729,-2.873068746108328,Dropout
1,17.0,1,9130.0,1,1,124.20751596219468,1,19.0,12,3,6,127.275325022315,1.0,0,0.39624201890265875,1,0,0.39624201890265875,19.0,0,0,5,9,1,6.339458801522083,1,0,5,7,0,0.0,1,9.532025539511492,1.8754904226831906,1.1773363331582245,Dropout
1,17.0,1,8014.0,0,1,119.96704609718364,1,30.37357713556137,34,0,0,112.59340921943674,0.7582384757040913,0,0.2417615242959087,0,0,0.0,24.06590780563273,0,3,6,13,6,11.352691953931137,0,1,6,13,1,8.340623232745005,0,7.6,2.6,0.32,Dropout
1,17.0,1,9147.0,1,1,119.80600619517257,1,19.0,19,9,7,105.3593587590142,0.0,0,0.0,1,0,0.0,19.607958763892416,0,0,5,7,2,10.227984536459656,0,0,5,10,2,13.088061854161378,0,12.441488662509522,1.0656226798591713,0.9314148440230875,Dropout
1,17.0,5,9119.0,1,1,111.61558362535942,1,16.53766549856232,2,4,8,107.9774007008626,1.0,0,0.0,0,1,0.0,18.846104093660145,0,0,5,9,3,10.80779181267971,0,0,5,10,3,11.22651151163632,0,12.4,0.5,1.79,Dropout
1,4.130836875159497,1,9853.0,1,1,114.73666750003753,1,19.0,37,5,5,109.84991706251783,1.0,0,0.18416687500938222,0,0,0.0,19.18416687500938,0,0,7,9,3,8.566247812401487,0,0,6,6,1,8.566247812401487,0,15.26074893745215,0.35525006250281466,-0.3785493874724164,Dropout
2,39.0,1,9773.0,1,1,104.48881143673322,1,37.0,37,9,7,138.04991286632486,0.0,0,0.0,1,1,0.0,47.0,0,0,6,8,5,11.938657372407986,0,0,6,10,5,12.190361336870739,0,12.7,3.7,-1.7,Dropout
1,1.0,1,9254.0,1,1,141.64273577766065,1,1.0,38,4,9,129.6856414665964,1.0,0,0.0,1,0,0.7761823851773769,20.32854715553213,0,0,6,8,5,12.073409329744514,0,0,6,11,3,11.293637311216235,0,10.083783632567606,1.6685811377871476,1.4221789869518753,Dropout
1,1.0,4,9773.0,1,1,130.98066749761438,1,28.665539612081446,37,45,90,129.4771391135128,0.5369744228934136,0,0.0,0,0,0.0,18.0,0,0,5,5,3,7.070163236553193,0,0,5,6,2,7.625036805086473,0,11.679748596502515,2.464958827345149,0.14719201475334276,Dropout
1,1.0,1,9078.894099022626,1,1,140.67291882715065,1,38.0,37,3,7,133.22824026063319,0.40706006515829685,0,0.0,1,0,1.0,18.407060065158298,0,0,6,8,5,14.075289771945961,0,0,6,9,3,13.803916393816897,0,10.204467856651746,0.9256480521266375,2.6265194970858623,Dropout
1,1.0,3,9853.0,1,1,125.07964656970219,1,19.0,19,9,9,102.5428620565409,1.0,0,0.0,1,0,0.0,21.740258623513434,0,0,6,8,5,11.851948275297312,0,0,6,8,3,11.503896550594627,0,11.902163794891841,2.734198278026966,-0.25549655496207047,Dropout
1,42.63405265040898,1,9670.0,1,1,124.54256581301122,1,37.63405265040898,20,3,2,106.54510789756134,1.0,0,0.0,0,0,0.0,20.73189469918204,0,3,5,7,5,11.515247806537916,0,0,5,9,3,10.656380633428611,0,10.507242120327184,1.5097842048773058,1.6100886908951881,Dropout
1,39.0,1,9556.0,1,16,131.49473730045798,1,19.0,3,6,9,107.18119664517923,0.0,0,0.0,1,0,0.0,25.12253913736962,0,0,7,13,4,12.854011009468927,0,0,7,10,4,12.947318250814051,0,15.303937380208609,2.420128674154179,-3.465685183757344,Dropout
2,39.0,1,9773.0,1,1,114.68799914822588,1,37.0,37,9,4,149.5239990417541,0.0,0,0.0,1,1,0.0,47.0,0,0,6,10,5,13.162559897787107,0,0,6,12,4,13.380266568178353,0,12.7,3.7,-1.7,Dropout
1,14.927761259475133,1,9089.403507323615,1,1,126.09339555102036,1,16.927761259475133,33,184,187,117.50933955510203,0.0,0,0.0,1,0,0.0,18.0,0,0,5,1,0,1.6836939766764543,0,0,5,0,0,0.0,0,11.946697775510186,0.6165634291545238,2.012765664606423,Dropout
1,17.0,2,8014.0,0,1,122.55499231947591,1,20.668778801965342,36,2,2,113.11099846389519,0.11125192013102281,0,0.8887480798689772,0,0,0.0,18.89001536104818,0,0,6,9,3,10.767323168636391,0,0,6,12,0,1.223771121441251,0,7.6,2.6,0.32,Dropout
1,17.0,3,9500.0,1,1,139.9113029964595,1,3.0,2,3,3,126.55965460637289,1.0,0,0.0,1,0,0.0,18.0,0,0,7,7,7,13.927113691899617,0,0,8,8,8,14.76995682579661,0,11.22417580495669,0.560086348406778,1.9654513428225966,Dropout
1,1.0,1,171.0,1,1,160.51659621008005,1,5.20595812375279,5,2,2,164.4577878348306,1.0,0,0.0,1,0,0.13787238273454938,19.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.496850848053796,0.3413617148203648,-0.5146551947604245,Dropout
